time="2020-05-26T13:49:19-04:00" level=info msg="Starting to link FHIR endpoints to npi organizations"
Resulting Token Counts:
Name: INC       Value: 6330
Name: CORSICA       Value: 1
Name: SLEEPCARE       Value: 1
Name: ABG       Value: 1
Name: EGH       Value: 1
Name: DEQUINCY       Value: 1
Name: AFVW       Value: 1
Name: CCRC       Value: 1
Name: WILMAR       Value: 1
Name: PHARR       Value: 1
Name: BR       Value: 1
Name: RENT       Value: 1
Name: CONV       Value: 1
Name: FARID       Value: 1
Name: GRESCO       Value: 1
Name: GAIL       Value: 1
Name: KARILED       Value: 1
Name: ADR       Value: 1
Name: AITKIN       Value: 1
Name: 174       Value: 1
Name: WELLSTONE       Value: 1
Name: WEIL       Value: 1
Name: RENOTTA       Value: 1
Name: MARVELLES       Value: 1
Name: GRANGE       Value: 1
Name: RPH       Value: 1
Name: CORONADO       Value: 1
Name: SEMINOLE       Value: 1
Name: CHICHESTERS       Value: 1
Name: BAIRD       Value: 1
Name: WESTMONT       Value: 1
Name: ARTMAN       Value: 1
Name: GREENLEE       Value: 1
Name: PINEWOOD       Value: 1
Name: EVA       Value: 1
Name: BULLS       Value: 1
Name: HEALEY       Value: 1
Name: PYTHIAN       Value: 1
Name: 240       Value: 1
Name: CLEVEVLAND       Value: 1
Name: ALPERT       Value: 1
Name: WILTON       Value: 1
Name: BOARDMAN       Value: 1
Name: BOENDER       Value: 1
Name: WICKER       Value: 1
Name: MEDWORXUSA       Value: 1
Name: SHANG       Value: 1
Name: ZOOM       Value: 1
Name: RANDYS       Value: 1
Name: GUAYNABO       Value: 1
Name: AUTOFARM       Value: 1
Name: CHOO       Value: 1
Name: CORPORAT       Value: 1
Name: MEDLAB       Value: 1
Name: MOREAU       Value: 1
Name: IMAGINE       Value: 1
Name: TOMS       Value: 1
Name: RA       Value: 1
Name: BUCKEYE       Value: 1
Name: VOLUTEER       Value: 1
Name: ANIBAL       Value: 1
Name: HAEMATOLOGY       Value: 1
Name: WING       Value: 1
Name: SYLVAIN       Value: 1
Name: COLLABRIA       Value: 1
Name: CENTURA       Value: 1
Name: PARCWAY       Value: 1
Name: EHOB       Value: 1
Name: CLOCK       Value: 1
Name: SARJ       Value: 1
Name: FLO       Value: 1
Name: WELLSTAR       Value: 1
Name: ASCEND       Value: 1
Name: TAN       Value: 1
Name: WICKLIFFE       Value: 1
Name: PCA       Value: 1
Name: DANILO       Value: 1
Name: TOMMY       Value: 1
Name: KHOSROW       Value: 1
Name: HIMELMAN       Value: 1
Name: DDSSC       Value: 1
Name: HODGINS       Value: 1
Name: AQUATICS       Value: 1
Name: HAMLIN       Value: 1
Name: BOUCHY       Value: 1
Name: LDJ       Value: 1
Name: DAISY       Value: 1
Name: 21       Value: 1
Name: LOCKSHIN       Value: 1
Name: HARREL       Value: 1
Name: KOLBERT       Value: 1
Name: DOOR       Value: 1
Name: ALAMITOS       Value: 1
Name: BIERIG       Value: 1
Name: MEQUON       Value: 1
Name: PERINE       Value: 1
Name: MBH       Value: 1
Name: RPS       Value: 1
Name: BRANSON       Value: 1
Name: INGLEMOOR       Value: 1
Name: ZAKANYCZ       Value: 1
Name: PICKAWAY       Value: 1
Name: SEMO       Value: 1
Name: NEUMANN       Value: 1
Name: DIAMONDHEAD       Value: 1
Name: KNIFE       Value: 1
Name: CEBTER       Value: 1
Name: COCHRAN       Value: 1
Name: ENDRES       Value: 1
Name: RAPIDVET       Value: 1
Name: RVP       Value: 1
Name: LOIZA       Value: 1
Name: ACRX       Value: 1
Name: ROSECREST       Value: 1
Name: NACKLEY       Value: 1
Name: KUTZ       Value: 1
Name: ISD       Value: 1
Name: ALTURA       Value: 1
Name: LUNFORD       Value: 1
Name: SHEEPSHEAD       Value: 1
Name: ORR       Value: 1
Name: BROWNSVILLE       Value: 1
Name: MASULLO       Value: 1
Name: HEALTHSTAR       Value: 1
Name: STORMONT       Value: 1
Name: NATTAMAI       Value: 1
Name: WOUND       Value: 1
Name: METTER       Value: 1
Name: HHR       Value: 1
Name: ANASAZI       Value: 1
Name: KAHULUI       Value: 1
Name: MERITUS       Value: 1
Name: GROAT       Value: 1
Name: GOVERMENT       Value: 1
Name: BROOKESIDE       Value: 1
Name: LOWERY       Value: 1
Name: EMOONAH       Value: 1
Name: OTHER       Value: 1
Name: VALUE       Value: 1
Name: CHIROPRATIC       Value: 1
Name: DERRY       Value: 1
Name: HANS       Value: 1
Name: MEDICALDISCOUNT       Value: 1
Name: MCHOSE       Value: 1
Name: MIDDLEBELT       Value: 1
Name: ABICARE       Value: 1
Name: EDMONDSON       Value: 1
Name: GHADISHAH       Value: 1
Name: CLIO       Value: 1
Name: CORPORACION       Value: 1
Name: HAMBLOCK       Value: 1
Name: MOLLER       Value: 1
Name: RFD       Value: 1
Name: CUTHBERT       Value: 1
Name: CHOHAN       Value: 1
Name: ALONSO       Value: 1
Name: SHAHEEN       Value: 1
Name: CRUMLAND       Value: 1
Name: BERNARDS       Value: 1
Name: KICKAPOO       Value: 1
Name: MALLIK       Value: 1
Name: MCGIRR       Value: 1
Name: TEHAMA       Value: 1
Name: KINGSLEY       Value: 1
Name: BENSON       Value: 1
Name: JA       Value: 1
Name: CACIOPPO       Value: 1
Name: HCBS       Value: 1
Name: SENTA       Value: 1
Name: MIDDLEBROOKS       Value: 1
Name: NEWSTYLE       Value: 1
Name: WEYMOUTH       Value: 1
Name: EASTHAVEN       Value: 1
Name: OMNIPOINT       Value: 1
Name: PRIMOLINK       Value: 1
Name: THEATRE       Value: 1
Name: BETHALTO       Value: 1
Name: STEDMAN       Value: 1
Name: POMEROY       Value: 1
Name: LEY       Value: 1
Name: EIRICH       Value: 1
Name: FALLSTON       Value: 1
Name: IVF       Value: 1
Name: MANAGEMENTS       Value: 1
Name: BEY       Value: 1
Name: PHYSICARE       Value: 1
Name: HAWORTH       Value: 1
Name: LEFCOE       Value: 1
Name: TAGDIRI       Value: 1
Name: EVIDENT       Value: 1
Name: PEARSON       Value: 1
Name: IRONBOUND       Value: 1
Name: BAILEYTON       Value: 1
Name: BASELINE       Value: 1
Name: NG       Value: 1
Name: STRAWBERRY       Value: 1
Name: LUZCEL       Value: 1
Name: ORINDA       Value: 1
Name: FAAFP       Value: 1
Name: CHAMPIONS       Value: 1
Name: GUIDRY       Value: 1
Name: DEMOTT       Value: 1
Name: RRT       Value: 1
Name: HIVE       Value: 1
Name: WHITESTONE       Value: 1
Name: KESKEY       Value: 1
Name: GUERNSEY       Value: 1
Name: JHAMB       Value: 1
Name: LASSA       Value: 1
Name: COUNSLEING       Value: 1
Name: KOSMA       Value: 1
Name: OAKCREEK       Value: 1
Name: CEDARWOOD       Value: 1
Name: SPEARLY       Value: 1
Name: POSADA       Value: 1
Name: LOVO       Value: 1
Name: VERONA       Value: 1
Name: QZO       Value: 1
Name: WELLMED       Value: 1
Name: TREGER       Value: 1
Name: PLUMMER       Value: 1
Name: GREENBROOK       Value: 1
Name: BLIND       Value: 1
Name: KENDAL       Value: 1
Name: PARRY       Value: 1
Name: TENDA       Value: 1
Name: LANSKY       Value: 1
Name: PREVIOUSLY       Value: 1
Name: OPHTHALMOLOGICAL       Value: 1
Name: SAVANT       Value: 1
Name: HADDAM       Value: 1
Name: STANOWICZ       Value: 1
Name: KOLSKY       Value: 1
Name: HEALTHWAYS       Value: 1
Name: ASSOCAITES       Value: 1
Name: BRADS       Value: 1
Name: ARCADIO       Value: 1
Name: BARNSTABLE       Value: 1
Name: WATKINS       Value: 1
Name: PTPC       Value: 1
Name: NEUROCARE       Value: 1
Name: LUMINA       Value: 1
Name: LINDENBAUM       Value: 1
Name: AER       Value: 1
Name: LLENA       Value: 1
Name: CREATION       Value: 1
Name: BRODY       Value: 1
Name: FISS       Value: 1
Name: INSPIRA       Value: 1
Name: CYNTHIA       Value: 1
Name: HOPES       Value: 1
Name: WOLOSON       Value: 1
Name: DRUMMOND       Value: 1
Name: PSI       Value: 1
Name: SEASIDE       Value: 1
Name: RAPOPORT       Value: 1
Name: CORNING       Value: 1
Name: NORTHHAMPTON       Value: 1
Name: HOPKINSVILLE       Value: 1
Name: VANGUARD       Value: 1
Name: PERSONNEL       Value: 1
Name: RMJM       Value: 1
Name: LAC       Value: 1
Name: RAVELING       Value: 1
Name: ASOCIATES       Value: 1
Name: SANGOSSE       Value: 1
Name: OSU       Value: 1
Name: TRUONG       Value: 1
Name: SHADELAND       Value: 1
Name: OXIMETRY       Value: 1
Name: ALMALLAH       Value: 1
Name: CATON       Value: 1
Name: ABBVIE       Value: 1
Name: PORSTHETICS       Value: 1
Name: OAKLEAF       Value: 1
Name: WOMANCARE       Value: 1
Name: SANDHILLS       Value: 1
Name: ENLOE       Value: 1
Name: LUI       Value: 1
Name: MAYVILLE       Value: 1
Name: MAIL       Value: 1
Name: WHARTON       Value: 1
Name: CILSWKS       Value: 1
Name: WACCAMAW       Value: 1
Name: HOLABIRD       Value: 1
Name: LORME       Value: 1
Name: ELDON       Value: 1
Name: TUALITY       Value: 1
Name: MEREL       Value: 1
Name: 30       Value: 1
Name: FRITZ       Value: 1
Name: KARLENE       Value: 1
Name: BETSY       Value: 1
Name: GREENCASTLE       Value: 1
Name: AP       Value: 1
Name: VANDALIA       Value: 1
Name: OLTMANNS       Value: 1
Name: KUDISCH       Value: 1
Name: PED       Value: 1
Name: LORENZO       Value: 1
Name: SLAKOPER       Value: 1
Name: BELGRADE       Value: 1
Name: ASOC       Value: 1
Name: MALLORY       Value: 1
Name: WORDS       Value: 1
Name: VACAVILLE       Value: 1
Name: HCR       Value: 1
Name: MURALIDHASAN       Value: 1
Name: HAWTHORN       Value: 1
Name: RIVERCREST       Value: 1
Name: EOP       Value: 1
Name: MORAGA       Value: 1
Name: STONEROCK       Value: 1
Name: JOPLIN       Value: 1
Name: PIERO       Value: 1
Name: SOSAR       Value: 1
Name: BEECH       Value: 1
Name: COLELLA       Value: 1
Name: PHARAMCY       Value: 1
Name: LAVA       Value: 1
Name: PAHNKE       Value: 1
Name: RAPEPORT       Value: 1
Name: NESSET       Value: 1
Name: MCMAINS       Value: 1
Name: HUNTING       Value: 1
Name: QUALICARE       Value: 1
Name: LEEWARD       Value: 1
Name: ANAMAR       Value: 1
Name: LAMIELLE       Value: 1
Name: LESSER       Value: 1
Name: WORTHINGTON       Value: 1
Name: 600       Value: 1
Name: SHUMET       Value: 1
Name: PCHC       Value: 1
Name: ANKROM       Value: 1
Name: HARTERS       Value: 1
Name: EZER       Value: 1
Name: BURKS       Value: 1
Name: TOWANDA       Value: 1
Name: PAZ       Value: 1
Name: TILAK       Value: 1
Name: ELEBOVITS       Value: 1
Name: HLN2       Value: 1
Name: DUNEDIN       Value: 1
Name: INTERAMERICAN       Value: 1
Name: BLACKSTONE       Value: 1
Name: LOOGOOTEE       Value: 1
Name: ALANOVA       Value: 1
Name: ALEGRE       Value: 1
Name: STATESBORO       Value: 1
Name: VOICE       Value: 1
Name: ACCUPATH       Value: 1
Name: ORTHOFIX       Value: 1
Name: HATFIELD       Value: 1
Name: ROYALTY       Value: 1
Name: MEETA       Value: 1
Name: BETTENDORF       Value: 1
Name: LSU       Value: 1
Name: KESTER       Value: 1
Name: RUMPF       Value: 1
Name: CHALMERS       Value: 1
Name: PSYCHOLOGISTS       Value: 1
Name: SULEMAN       Value: 1
Name: RAVENNA       Value: 1
Name: VB       Value: 1
Name: CVCC       Value: 1
Name: LABORDE       Value: 1
Name: COLINAS       Value: 1
Name: PALMS       Value: 1
Name: INNS       Value: 1
Name: STIPEK       Value: 1
Name: NEWCHANNEL       Value: 1
Name: SPIROCARE       Value: 1
Name: ADMINISOURCE       Value: 1
Name: MARILLAC       Value: 1
Name: ROCKSIDE       Value: 1
Name: HENTZ       Value: 1
Name: ZAK       Value: 1
Name: ANDES       Value: 1
Name: TALC       Value: 1
Name: DUBUK       Value: 1
Name: PAM       Value: 1
Name: WIRT       Value: 1
Name: DI       Value: 1
Name: PILON       Value: 1
Name: BM       Value: 1
Name: BRYCE       Value: 1
Name: LEVENTHAL       Value: 1
Name: FEET       Value: 1
Name: AMC       Value: 1
Name: CRESSKILL       Value: 1
Name: CHARASIKA       Value: 1
Name: ZUNKER       Value: 1
Name: JUANA       Value: 1
Name: DATKO       Value: 1
Name: BIOMECHANICS       Value: 1
Name: LUBLINER       Value: 1
Name: DURBAN       Value: 1
Name: HOLLIDAYSBURG       Value: 1
Name: PHARMACIESINC       Value: 1
Name: ARMANDO       Value: 1
Name: CATAWBA       Value: 1
Name: NUREMBERG       Value: 1
Name: EMTS       Value: 1
Name: ALLSTAR       Value: 1
Name: CHINTANADILOK       Value: 1
Name: HANKINS       Value: 1
Name: PHARMACIA       Value: 1
Name: BIOPATH       Value: 1
Name: GROUPLLC       Value: 1
Name: STECKLER       Value: 1
Name: NOTRE       Value: 1
Name: OREGONCALIFORNIA       Value: 1
Name: BOBOS       Value: 1
Name: MAHER       Value: 1
Name: CFP       Value: 1
Name: REHABITAT       Value: 1
Name: 22       Value: 1
Name: HEADQUARTERS       Value: 1
Name: ROSEN       Value: 1
Name: CENTERVILLE       Value: 1
Name: FERRARO       Value: 1
Name: CCM       Value: 1
Name: SCALABRINI       Value: 1
Name: OLNEYVILLE       Value: 1
Name: CADREC       Value: 1
Name: HELD       Value: 1
Name: 19301       Value: 1
Name: STAFF       Value: 1
Name: FIRERESCUE       Value: 1
Name: PHI       Value: 1
Name: SUPERSTITION       Value: 1
Name: CHUANG       Value: 1
Name: HUTTO       Value: 1
Name: ABSOLUTE       Value: 1
Name: IMAGED       Value: 1
Name: XINIM       Value: 1
Name: BOUNDARY       Value: 1
Name: DISTRIBUTOR       Value: 1
Name: FSW       Value: 1
Name: OELWEIN       Value: 1
Name: WPB       Value: 1
Name: CHHABRA       Value: 1
Name: 105       Value: 1
Name: AKHTAMAR       Value: 1
Name: BHORADE       Value: 1
Name: AVIATION       Value: 1
Name: DOUGHTY       Value: 1
Name: CHEYNE       Value: 1
Name: 11144       Value: 1
Name: FRENCHTOWN       Value: 1
Name: CUTSHIN       Value: 1
Name: THERAGROUP       Value: 1
Name: REAMSTOWN       Value: 1
Name: CANOWA       Value: 1
Name: SERVICELLC       Value: 1
Name: MDK       Value: 1
Name: MIDOHIO       Value: 1
Name: MUNCIE       Value: 1
Name: RAFF       Value: 1
Name: SILHOUETTES       Value: 1
Name: STARC       Value: 1
Name: BELIVEAU       Value: 1
Name: KINGSPORT       Value: 1
Name: HUME       Value: 1
Name: ORMAN       Value: 1
Name: SOUTHFORK       Value: 1
Name: PENNSBORO       Value: 1
Name: RESTHOME       Value: 1
Name: CASTANER       Value: 1
Name: PILLSBURY       Value: 1
Name: PERSPECTIVE       Value: 1
Name: YEN       Value: 1
Name: MONONGAHELA       Value: 1
Name: SHAAFI       Value: 1
Name: CHUN       Value: 1
Name: MELLO       Value: 1
Name: SAFFORD       Value: 1
Name: SAVAGE       Value: 1
Name: CONFLUENCE       Value: 1
Name: BUCKHEAD       Value: 1
Name: TRONG       Value: 1
Name: EXTEND       Value: 1
Name: MONICAUCLAMC       Value: 1
Name: MCCROCKLIN       Value: 1
Name: RISTER       Value: 1
Name: FILIPPIS       Value: 1
Name: WYNHOVEN       Value: 1
Name: DVORKEN       Value: 1
Name: ALDEN       Value: 1
Name: HACKETTSTOWN       Value: 1
Name: MMM       Value: 1
Name: BLESSINGCARE       Value: 1
Name: PROEYECARE       Value: 1
Name: SOONER       Value: 1
Name: DEMARCO       Value: 1
Name: AZARFILIPOV       Value: 1
Name: WHITESBORO       Value: 1
Name: MAGGIE       Value: 1
Name: PCC       Value: 1
Name: KRESGE       Value: 1
Name: ACCUSCRIPTS       Value: 1
Name: IVY       Value: 1
Name: GLADEWATER       Value: 1
Name: ADMINISTRATORS       Value: 1
Name: KANABEC       Value: 1
Name: NAVIX       Value: 1
Name: FOUNDATIONS       Value: 1
Name: ELVEBAK       Value: 1
Name: BESSIE       Value: 1
Name: WENTWORTH       Value: 1
Name: DERMATOLOGISTS       Value: 1
Name: BIESZKA       Value: 1
Name: REDBROOK       Value: 1
Name: CLAYMONT       Value: 1
Name: HUNG       Value: 1
Name: AMB       Value: 1
Name: BIOMARKERS       Value: 1
Name: WOODSTEAD       Value: 1
Name: STONEBRIGE       Value: 1
Name: CMC       Value: 1
Name: LABORATORIESLLC       Value: 1
Name: OO       Value: 1
Name: LCMC       Value: 1
Name: IVI       Value: 1
Name: BADGER       Value: 1
Name: ENDURANCE       Value: 1
Name: CONNORS       Value: 1
Name: KADIN       Value: 1
Name: PAULINO       Value: 1
Name: JOLIETLTD       Value: 1
Name: SYSTEMSVNAHOME       Value: 1
Name: SGV       Value: 1
Name: ING       Value: 1
Name: MATS       Value: 1
Name: FERRELL       Value: 1
Name: IMBODEN       Value: 1
Name: FEENEY       Value: 1
Name: GRASS       Value: 1
Name: INTEGRICARE       Value: 1
Name: FREEDOMED       Value: 1
Name: WATERMARK       Value: 1
Name: PERIO       Value: 1
Name: GREELEY       Value: 1
Name: HOLZHAUER       Value: 1
Name: SANDMAN       Value: 1
Name: WESLEYAN       Value: 1
Name: PLATTSBURGH       Value: 1
Name: JOBE       Value: 1
Name: CHANDER       Value: 1
Name: LASSEN       Value: 1
Name: DS       Value: 1
Name: CURTS       Value: 1
Name: PORTOLA       Value: 1
Name: WASHINGTONMONTANA       Value: 1
Name: BEHFOROUZ       Value: 1
Name: CHILTON       Value: 1
Name: HLTH       Value: 1
Name: LOWE       Value: 1
Name: SUNGHO       Value: 1
Name: GRATWICK       Value: 1
Name: CRISTOBAL       Value: 1
Name: NUTRICARE       Value: 1
Name: 139       Value: 1
Name: BURR       Value: 1
Name: 5301       Value: 1
Name: KENTLANDS       Value: 1
Name: TRITRAX       Value: 1
Name: SPACE       Value: 1
Name: SCHAFFER       Value: 1
Name: GORMAN       Value: 1
Name: JONNALAGADDAMDPA       Value: 1
Name: SEVENTH       Value: 1
Name: APPLEVIEW       Value: 1
Name: GACHASSIN       Value: 1
Name: SAXTON       Value: 1
Name: AMBRIA       Value: 1
Name: PHYSICIANSLLP       Value: 1
Name: RHONA       Value: 1
Name: MEDCAREMD       Value: 1
Name: PERRYTON       Value: 1
Name: GABBIE       Value: 1
Name: PRADIP       Value: 1
Name: SAPORTA       Value: 1
Name: MCCONNELLSBURG       Value: 1
Name: DAVIE       Value: 1
Name: BROWERTOWN       Value: 1
Name: GUAM       Value: 1
Name: HALFWAY       Value: 1
Name: LAUREATE       Value: 1
Name: OPC       Value: 1
Name: STOFCHECK       Value: 1
Name: MCCAMEY       Value: 1
Name: MELISSA       Value: 1
Name: ENGLEWOODLLC       Value: 1
Name: CAR       Value: 1
Name: PISCATAQUA       Value: 1
Name: MCLACHLAN       Value: 1
Name: REVELATION       Value: 1
Name: KALES       Value: 1
Name: BRAVEHEART       Value: 1
Name: RXTRACARE       Value: 1
Name: VORIES       Value: 1
Name: CITRA       Value: 1
Name: WEBER       Value: 1
Name: CORCORAN       Value: 1
Name: FHP       Value: 1
Name: TRUECARE       Value: 1
Name: PATJAC       Value: 1
Name: THUNDER       Value: 1
Name: BEAUTIFUL       Value: 1
Name: ALVIN       Value: 1
Name: ADOLESCENTS       Value: 1
Name: TANVEER       Value: 1
Name: DISHMANS       Value: 1
Name: ELOISE       Value: 1
Name: WEI       Value: 1
Name: RIDGEMONT       Value: 1
Name: SIMEON       Value: 1
Name: WC       Value: 1
Name: REHOBOTH       Value: 1
Name: 260       Value: 1
Name: CARELLC       Value: 1
Name: RENEES       Value: 1
Name: COOLIDGE       Value: 1
Name: GPS       Value: 1
Name: ACCOUNTANT       Value: 1
Name: RECEIVER       Value: 1
Name: CIH       Value: 1
Name: ASTHMAALLERGY       Value: 1
Name: INTELLIHEALTH       Value: 1
Name: BARBOURSVILLE       Value: 1
Name: PPRD       Value: 1
Name: BJA       Value: 1
Name: SPRINGSIDE       Value: 1
Name: EMG       Value: 1
Name: SEVERN       Value: 1
Name: HAMETZ       Value: 1
Name: SANDS       Value: 1
Name: HEALTHMASTERS       Value: 1
Name: RMJB       Value: 1
Name: JONESTOWN       Value: 1
Name: MATTERS       Value: 1
Name: BELFAST       Value: 1
Name: FAHRNEY       Value: 1
Name: 9       Value: 1
Name: 138       Value: 1
Name: COUCH       Value: 1
Name: LAASC       Value: 1
Name: FARMS       Value: 1
Name: NHCC       Value: 1
Name: QUAN       Value: 1
Name: MOROUN       Value: 1
Name: MEDDEX       Value: 1
Name: ID       Value: 1
Name: JTJ       Value: 1
Name: LORIS       Value: 1
Name: KOVINE       Value: 1
Name: NASON       Value: 1
Name: MEMORIALCARE       Value: 1
Name: MEPCO       Value: 1
Name: COKINGTIN       Value: 1
Name: GAUNTNER       Value: 1
Name: AMENITY       Value: 1
Name: NORMS       Value: 1
Name: LEANDER       Value: 1
Name: ABCD       Value: 1
Name: DT       Value: 1
Name: SUPERMARKETS       Value: 1
Name: LEANDRO       Value: 1
Name: PERITECH       Value: 1
Name: BMDMOBILE       Value: 1
Name: AIRMED       Value: 1
Name: PEKIN       Value: 1
Name: PROCEDURE       Value: 1
Name: ULTRASSOUND       Value: 1
Name: KITTO       Value: 1
Name: BUSHY       Value: 1
Name: MARYLANDS       Value: 1
Name: HISLOP       Value: 1
Name: THERON       Value: 1
Name: ASTHMALUNG       Value: 1
Name: BEEVILLE       Value: 1
Name: SELLERSBURG       Value: 1
Name: HELP       Value: 1
Name: VIRGIL       Value: 1
Name: TIMMERMAN       Value: 1
Name: JOE       Value: 1
Name: CHIODO       Value: 1
Name: MOVEMENT       Value: 1
Name: CHRISOMA       Value: 1
Name: KWPH       Value: 1
Name: JORCYN       Value: 1
Name: YI       Value: 1
Name: CLIFFS       Value: 1
Name: RONCO       Value: 1
Name: CHANEY       Value: 1
Name: PULMED       Value: 1
Name: COUNSELORS       Value: 1
Name: HAGGARD       Value: 1
Name: ATRIUS       Value: 1
Name: KAHN       Value: 1
Name: SOLOMONS       Value: 1
Name: OPTC       Value: 1
Name: DLS       Value: 1
Name: SECOR       Value: 1
Name: SLOCUM       Value: 1
Name: FREIDMAN       Value: 1
Name: GOSHEN       Value: 1
Name: REMITA       Value: 1
Name: MCCANDLESS       Value: 1
Name: ARHS       Value: 1
Name: MASTERSON       Value: 1
Name: PHILBIN       Value: 1
Name: HATCHER       Value: 1
Name: TREGO       Value: 1
Name: HIGHWAY       Value: 1
Name: LEILANI       Value: 1
Name: UNIQUE       Value: 1
Name: RESPICARE       Value: 1
Name: CLOUGH       Value: 1
Name: UF       Value: 1
Name: EVOLUTION       Value: 1
Name: ASSOCPA       Value: 1
Name: NEGRON       Value: 1
Name: LENOX       Value: 1
Name: ENVIRONMENTAL       Value: 1
Name: HEATLH       Value: 1
Name: IKRAM       Value: 1
Name: FUSION       Value: 1
Name: ARRNO       Value: 1
Name: ABOUT       Value: 1
Name: QUADRACARE       Value: 1
Name: NORIK       Value: 1
Name: AZ       Value: 1
Name: STEREOTACTIC       Value: 1
Name: ROBA       Value: 1
Name: HARTON       Value: 1
Name: ORACLE       Value: 1
Name: HARBOLT       Value: 1
Name: SEMLER       Value: 1
Name: SECURE       Value: 1
Name: PIATT       Value: 1
Name: YEVGENIYA       Value: 1
Name: AGGARWAL       Value: 1
Name: DEMTISTRY       Value: 1
Name: LXN       Value: 1
Name: WESTPARK       Value: 1
Name: SCHWED       Value: 1
Name: MARCELINE       Value: 1
Name: POTTER       Value: 1
Name: LAFON       Value: 1
Name: GLAZE       Value: 1
Name: SPRUCE       Value: 1
Name: ALLCARE       Value: 1
Name: MINOR       Value: 1
Name: BEIKIRCH       Value: 1
Name: SIGAL       Value: 1
Name: SCORE       Value: 1
Name: DURAMED       Value: 1
Name: LENFEST       Value: 1
Name: WHIPLASH       Value: 1
Name: SANDBOX       Value: 1
Name: HISTORY       Value: 1
Name: OCONTO       Value: 1
Name: OCEANSIDE       Value: 1
Name: LANDMARK       Value: 1
Name: MONROEVILLE       Value: 1
Name: DUEKER       Value: 1
Name: INCURABLES       Value: 1
Name: SANGRE       Value: 1
Name: TOBEY       Value: 1
Name: AVEANNA       Value: 1
Name: ACCESSCNY       Value: 1
Name: IVNA       Value: 1
Name: AMICABLE       Value: 1
Name: DELFIN       Value: 1
Name: LAWTON       Value: 1
Name: PRESIDIO       Value: 1
Name: GIANCOLA       Value: 1
Name: SWARTZ       Value: 1
Name: JAIYEOLA       Value: 1
Name: ASSICI       Value: 1
Name: RECONSTRUCTION       Value: 1
Name: URBANA       Value: 1
Name: MCADAMS       Value: 1
Name: HEARSE       Value: 1
Name: GRANS       Value: 1
Name: BRODSTONE       Value: 1
Name: BELLDINAS       Value: 1
Name: ELDRON       Value: 1
Name: VEINS       Value: 1
Name: NICHOLASVILLE       Value: 1
Name: NITTANY       Value: 1
Name: ERNEST       Value: 1
Name: KIANOOSH       Value: 1
Name: MURROW       Value: 1
Name: SHORT       Value: 1
Name: ADBA       Value: 1
Name: MADARA       Value: 1
Name: RAJACICH       Value: 1
Name: HP       Value: 1
Name: PAPPADAKIS       Value: 1
Name: SUDARSHAN       Value: 1
Name: LIFESPACE       Value: 1
Name: COY       Value: 1
Name: QUEREQUINCIA       Value: 1
Name: SUSIE       Value: 1
Name: TUSCHAK       Value: 1
Name: MORERA       Value: 1
Name: OCCUMED       Value: 1
Name: WILHOITE       Value: 1
Name: YORKVILLE       Value: 1
Name: STREUS       Value: 1
Name: RXHEALTH       Value: 1
Name: ESPECIALLY       Value: 1
Name: TONY       Value: 1
Name: NEWMAN       Value: 1
Name: GUTHRIESVILLE       Value: 1
Name: ORBIT       Value: 1
Name: GROTON       Value: 1
Name: CROMWELL       Value: 1
Name: CLAUSELLS       Value: 1
Name: GLORIA       Value: 1
Name: HARTSOUGH       Value: 1
Name: LANNY       Value: 1
Name: POLAND       Value: 1
Name: RHYTHM       Value: 1
Name: RIDGELAND       Value: 1
Name: SADAN       Value: 1
Name: NORRIDS       Value: 1
Name: EFFRON       Value: 1
Name: LEVI       Value: 1
Name: AME       Value: 1
Name: LYLE       Value: 1
Name: STRAZZELLA       Value: 1
Name: DESCANSO       Value: 1
Name: MERCYONE       Value: 1
Name: ARMENIAN       Value: 1
Name: GRASSROOTS       Value: 1
Name: TOWNSON       Value: 1
Name: CCFHC       Value: 1
Name: TWAY       Value: 1
Name: CARECONNECT       Value: 1
Name: MEDLINE       Value: 1
Name: LUBEC       Value: 1
Name: BLUEFIELD       Value: 1
Name: MMS       Value: 1
Name: AKBER       Value: 1
Name: DIRIGO       Value: 1
Name: ABM       Value: 1
Name: AUDYCKI       Value: 1
Name: KALKASKA       Value: 1
Name: WEYRAUCHS       Value: 1
Name: HORSLEY       Value: 1
Name: CMMP       Value: 1
Name: MEDICINELLC       Value: 1
Name: BROUSSARD       Value: 1
Name: CAMPOS       Value: 1
Name: AGILITAS       Value: 1
Name: CABARRUSINC       Value: 1
Name: LACK       Value: 1
Name: HARBORAGE       Value: 1
Name: ELSDON       Value: 1
Name: BOB       Value: 1
Name: SUPERMED       Value: 1
Name: TRICITIES       Value: 1
Name: CAPPS       Value: 1
Name: AIDE       Value: 1
Name: PRT       Value: 1
Name: MAJESTY       Value: 1
Name: EQUIPOS       Value: 1
Name: HILO       Value: 1
Name: TURNAGE       Value: 1
Name: HUTZEL       Value: 1
Name: PAYSEUR       Value: 1
Name: RELIEVE       Value: 1
Name: PANIKKAR       Value: 1
Name: TRUCK       Value: 1
Name: KROK       Value: 1
Name: OSC       Value: 1
Name: CERVILLA       Value: 1
Name: BHS       Value: 1
Name: COMBINED       Value: 1
Name: BROWNE       Value: 1
Name: TAX       Value: 1
Name: ALDINE       Value: 1
Name: MIDWOOD       Value: 1
Name: VINCENNES       Value: 1
Name: LIM       Value: 1
Name: VOLUTNEER       Value: 1
Name: BNCC       Value: 1
